,ID,Tweet,Sentiment,predictions
46652,641626244199632896,youtube description 1st 2 lines are critical bc they appear in google search results keep keyword at the top,2,1
46653,641626405671796736,this looks interestingand you can sign in with your google account sat practice on khan academy via,2,1
46655,641636108053278720,boom nexus 5 2015 launches sept 29 with android marshmallow in tow this was googles main usp with its nexus,2,1
46661,641643703996563459,google hangout anime session if crunchyroll picks up for the fall season,2,1
46662,641645363540037632,what colour is the second g in google no googling biancas back most refreshing thurs 730pm,2,1
46665,641649311864897536,make sure you go cop my ep august 14th on itunes and google play you can stream it on spotify,2,1
46666,641650166357848064,talking google waffles with our very own mrs mcdaniel on waffle wednesday,2,1
46667,641650373506244609,google to kill single most annoying thing about browsing the web august 28 cnnmoney,2,0
46668,641651472967540736,sat crying at google i literally am so proud of people who go out every single day of their lives when its so fucking difficult,1,0
46670,641656929408778240,this app is very useful specially when finding restaurants you may download this app on google play store free,2,1
46671,627201923070959616,friday roast google spins google gives masterclass in bad blogging i had some fun with this one,1,2
46673,627532762833121282,the todays photoshoot it will be available on my google profile tomorrow,2,1
46674,627605406827827200,now that google isnt compulsory still is but wont soon then i may give it a go,2,0
46675,627713358595268608,why does it feel like google players are 3rd world citizens eg no dps for months no response to my feedback wtf,1,0
46676,627857647451152385,lt hi andrea thanks for the note i did see the news re google well discuss that more in your meeting on friday d,2,1
46679,628004175364780032,look at this infographic to find facebook twitter google and linkedin features you may not know about,2,1
46683,628188165300355074,i think u added ur twitter id in about section of ur youtube channel or may b from googleu helped me a while back with tasker,1,0
46684,628191930967564288,new mobile number coming wednesday dm me for the number or get me on google at,2,1
46687,628468584130326528,done reading 4 aug 2015 rate 55 star review check it out on goodreads and google,2,1
46689,628742072980385792,and just when i had a few nice things to say about google in my 2nd edition ive gotta omit it entirely much like googles doing,0,2
46695,629064969041002497,google is uncoupling its tight integration between google and youtube and other changes may be on the way,2,1
46696,629070539353538560,ahh okay maybe its more that google chat thing ive seenis what im thinking of main window 910ths full amp waiting ppl below,1,0
46700,629302480933785600,if your going to do a google hangout beware and watch this 1st all motovloggers watch this via,1,2
46702,629349956638351361,the best place to hide a dead body isnt the 2nd page of google resultsits google never true words uttered,1,2
46703,629467000763355136,your conversation on racespecies in the gave me much to think about i may make a post on google,2,1
46704,629646623266766848,email from noreply212cc8cagooglecom subject apurv a few google posts that you may like,2,1
46705,629673989690908672,you should use google for this the results may surprise you,2,1
46709,631134759226249217,tonight is the 1st epic sketch time google come join draw and meet some artists 730pst,1,2
46710,631251619892568064,show some bloody respect google he may not be world class but youll have been singing his praises a few seasons ago,0,2
46711,631372299682222080,rumors getting strong google may be going away if true i would certainly be sad,1,0
46712,631387193454526464,the google for business workshop 18 august is sold out dont worry you can book into the 10 september workshop now,2,1
46715,631550909244248064,im going to give you two answers and you may decide which one is accurate 1 on google 2 in a sex dungeon,2,1
46718,631887387644182528,theyre working fine on my part it may have to do with the weening off of google,1,0
46720,631924709530202113,did you get a chance to join our google hangout friday july 24th take a few minutes to watch the live broadcast,2,1
46726,632663391128129538,hey reckon youll be free for this tomorrow still google around 9pm or earlier if youre back from the game and free,1,2
46734,634632902433730560,i may have misunderstood i was referring to the google message al,2,1
46737,634890756763852801,its friday and i still dont have google ross posted my latest video on reddit you can post your comment and discuss it here,0,1
46738,634930749657890816,part i dead network walking why google may be on its way out google is phasing out many of the capabiliti,0,1
46745,636807356714733568,ok so i will be doing the garage hunters tonight all details into it are on my google page also rugby attax is tomorrows video 3 packs,2,1
46747,636916966083706880,google is still alive and it may be the missing tool in your toolkit gt via,2,0
46751,638240986943070208,google is still spamming me one wonders when they may concede defeat and pull the plug,0,1
46755,638950685610893313,bill a few google posts you may enjoy nods sets iphone on fire,1,2
46757,639350928261447680,getting the most from google for your business join our next workshop in derby 10 september,2,1
46758,639449952532451328,16 useful features on facebook google twitter and linkedin you may have missed,2,0
46760,639854959266275328,photo understanding the basics of google plus you may have heard people speaking about google it is in,2,1
46761,640231607782109184,seeing a google button on cnn for the 1st time,1,2
46768,641467376802922496,ryan a few google posts you may like,2,1
46769,641557436189528066,ive went over this already ill set up a google hangout which is a live feed to youtube ill send you the invite sunday,1,2
46770,641558308227121152,ive a livestream on google this saturday if youre interested tweet below,1,2
46772,622791690508718080,this is the first thing that ever blew me away by the grateful dead viola lee blues may 2 1970 youtube,2,0
46777,624782182050041856,i may be going to hell in a bucket baby but at least im enjoying the ride grateful dead hell in a bucket,1,2
46779,624942225382772736,event tomorrow bluegrass brunch with the dead string band playing the music of the grateful dead,1,2
46781,625033681946546176,the grateful dead may have laced a tv crews coffee with lsd lets look at the tape,0,2
46783,625474754582085632,two from the vault by grateful dead cd aug2004 2 discs grateful dead,1,2
46785,625509030170087424,the best of the grateful dead 330 grateful dead 2 cd mar2015 2 discs new,1,2
46786,625760646995513344,anybody interested in bears picnic festival grateful dead tribute festival in pa id only be going satsun 80 aug 8 and 9th,1,2
46787,625817731267448832,the summer jam at watkins glen was scheduled for saturday july 28th 1973 the grateful dead the band the,1,2
46788,625866686852386816,the wind in the willows played tea for two the sky was yellow amp the sun was blue grateful dead scarlet begonias,1,2
46796,627898572311236612,i just bought 30 trips around the sun the definitive live story 19651995 grateful dead via,1,2
46799,628910685829890049,check it out saturday grateful dead songs wine paired via,1,2
46806,629823099148607488,uncle johns band by grateful dead is in the sun lancaster download it now at,2,1
46809,630185590596718592,grateful dead ship of the sun poster original numbered edition a kelley h greene,2,1
46812,630307503637704705,this should happen at goodison miralles trying eat the ball besic in his nak grateful dead on the tannoy,2,0
46814,630361883581808640,go play with your children im making biscuits and listening to the grateful dead sunday in america i do appreciate you,1,2
46818,630883159001968640,big monday was big dud in the words of marty robbins too old for you youngsters but often covered by grateful dead el paso lad best,1,2
46820,631164882205962241,country joe amp the fish 1st print bob masse poster bgfdaorgrateful dead,2,1
46833,633675135162142720,pickin on the grateful dead a tribute by pickin on cd may1997 cmh new,1,2
46834,633688435274878976,jazz is dead a jazz exploration of the grateful dead comes to the music hall on friday 821 celebrating the,1,2
46846,636416625516769280,anyone wanna go see some of the members from grateful dead and john mayer on december 30tg,2,1
46847,636489705228533760,dozin at the knick by grateful dead cd oct1996 3 discs arista,2,1
46849,636724284002451456,hfunderpants 6925 aug 27 0048 taiul end of show with grateful deads we will get by into station id as,2,1
46850,636929076855459840,soundchecking in grateful dead listening party with sunshine daydream dvd veneta oregon aug 27 1972,1,2
46851,637112039622746112,the grateful dead with john mayer at verizon center nov 6th,2,1
46855,637997985666875392,i think i may be the only person alive who prefers the grateful deads studio albums over the live ones,1,2
46860,638799512996286464,its grateful dead night at the stadium tomorrow i dont think anybodys grateful for that mike shannon,0,1
46864,639967443394371584,september 5th 1979 the grateful dead performed at nycs madison square garden audio,2,1
46865,639985050579267586,september 5th 1982 the grateful dead performed at glen helen regional park in devore audio,1,2
46867,641040382688653312,grateful dead july 4 2015 set one fare thee well from the pit tripod,1,2
46872,637845305002721280,at the ending therere oysters on hannibals table how considerate hannibal is but cmon will needs fishes,2,1
46873,637850602962329601,ugh also i forgot hannibal is endingi never kept up with it but i still feel pretty sad it was a damn good show 1st season,1,0
46874,637850955778781184,ugggggggh i want to watch hannibal finale but i am too tired perhaps when i get up tomorrow i will,1,2
46875,637860108249235456,ok when im sober tomorrow i need to talk to people about hannibal,2,0
46884,638011961733742592,noooo not yet we had a birthday date night last night plus i watch it on hulu which means no hannibal until sunday,0,2
46885,638025953621311488,i wouldve preferred that episode 4 of hannibal season 3 was the 2nd episode of it wouldve been better to check on everyone earlier,1,2
46886,638030473424334848,this has also been the 1st episode of hannibal that had no tension action or killing at all also almost no new hannibal lecter scenes,1,2
46887,638060396474179586,according to my dvr the penultimate episode of hannibal is just the 4th quarter of a nfl preseason game i could eat a face,0,1
46888,638071613359980544,i may have a massive lovehate relationship with hannibal but bryan fullers heart has always been in the right place,2,1
46889,638099340905476096,hannibal may have ended but you can still express your love for your murder husband and hannibal with this,1,2
46890,638206406416551936,im going to be so tired tomorrow but all i want to do is reblog hannibal related stuff on tumblr cries,2,0
46892,638235954172530689,i thought i had enough strength for the hannibal finale tomorrow is lost,0,2
46893,638258799057330176,it may be called hannibal but the show does revolve around the both of them plus bryan said they are meant to stay together,2,1
46897,638432473953734657,i met em and blaine through hannibal i may have my issues with the show but im modest enough to respect that,1,0
46902,638584698776743936,today i want to start watching 3rd season of hannibal download here link removed,2,1
46903,638641846319755264,unfortunatly irl i dont know anyone who watches hannibal with me so im really looking forward to saturday,1,2
46904,638700699631529988,monster is an anime hannibal is a live action nbc show it just finished its 3rd season,1,2
46909,638875063819833348,jack baumann scores again with 36 minutes left in the 2nd half to make it 21 hannibal over kirksville,2,1
46913,639049022930583553,bit concerned my brother hasnt read the facebook message i sent him asking him to bring me the last 2 episodes of hannibal tomorrow,0,1
46920,639312236452802561,"take the romans in the 2nd3rd centuries bc the romans were at war with hannibal and his army of mercenaries 639449428865056770	positive	love all of you thanks you guys for showing me a new hannibal fannibal 639524372680679424	positive kinda me on tuesday lol i was numb and done with hannibal it was scary hopped back on the feels train on wed tho
639537087180591105	neutral ahhh dont talk about it ill start tomorrow night at home or the day after need to finish hannibal first
639552362588319744	positive	theres a 99 chance im going to start hannibal tomorrow
639585745074827264	neutral	my mum just asked me what were supposed to watch now on thursday nights since hannibal is over a
639588201619828736	neutral	help help it is thursday and my brain is saying hey remember back when an episode of hannibal would be airing in 2 hours in canada
639624586812882944	positive ill be abigail on saturday and hannibal on sunday d if you think you see me shout loud and ill probably hear it
639633072409956352	positive	also gets into town tmrw sunday monday im going up to hannibal to see her and various other friends at the steampunk expo
639634179395706880	positive	im so glad were doing this im so glad were doing it on saturday too ha hannibal isnt leaving my life nope 639788172667453440	positive	i have packed just about everything needed for starting tomorrow i am now allowed to watch a couple episodes of hannibal and knit
639874357494444032	positive	just sat down to watch the final episode of hannibal season 3 incredible show
639918387213279232	positive	im so excited for the new episode of hannibal tomorrow cries
639938026655875072	neutral may try and poison me hmm hannibal stood straight he said that in an almost sarcastic tone but this was still a cat",1,2
46929,640252876581789696,it was on thurs it was a last minute secret show at club bahia it was so dope hannibal and donnell rawlings came thru,2,1
46934,640447130906296320,nah it was there for a few years breaking bad first couple of seasons of got hannibal mad men 1st season of true detective 1st,1,2
46939,640615587148861440,im getting up at 6 tomorrow so i sticked in and out hannibal after i realized next episode has the girl waiting under beds to murder people,2,0
46940,640627970764369925,okay im going to watch dexter and hannibal and get high and sleep because fuck monday,1,2
46943,640764980690874368,lets be honest hannibal may be many things but hes not a rapist which disgusts me more than killing cannibalism amp everything else,1,0
46951,641380936483930112,seriously when people lament they didnt take the 1st possible deal for hannibal i tell them go watch lost in la mancha,1,0
46957,640994093514928128,jerry vance may no longer be a conservative candidate but maybe harper can name him to the senate,1,0
46962,641001036178685952,goldschimdt for leading a last place team harper may not even make the playoffs lol,0,1
46963,641005911071432705,i dont much like harper but he is right to do this,2,0
46964,641007605243092992,sherman or harper who knows the strike zone better my column,2,0
46965,641007608548192256,what a tool is once again fans leaving in the 7th inning in washington today is brutalperiod no reason to go after harper,0,1
46966,641009874965430274,harpers worst offense against refugees may be climate record as rising temperatures add to chaos in the middle east,1,0
46969,641026319120211968,harvey thanks you for this scene harper takes the attention off him to pitch tomorrow lol,1,2
46970,641026616601260032,i stand with harper on this you shouldnt be leaving in the 7th on what essentially is a playoff game its not like the game went,1,0
46972,641038927491678208,if u keep harper as pm i may well cross the lake myself u have one incredible leader balanced budget and all,2,0
46975,641050223104667649,yeah harper went 03 tonight that doesnt mean he doesnt have every right to call out every single fake nats fan that left in the 7th,1,0
46977,641067571551334400,i feel it is 2nd rate mansbridge doesnt point out when harpers not answering the question debaters would do that,0,1
46981,641087425314336768,now that hes in 3rd place in polls harper unveils inspiring new slogan im not perfect circling the drain time,1,2
46983,641107168507203584,lets go easy on the pigs i just cant stand the sight of harper its the 21st centurycant we teach robots to love,0,2
46984,641107786022174720,harper the cpc are going to become a 3rd place party because of your reckless leadership,0,1
46986,641130593238036480,david wright is a beast and harper needs to come to philly we will stay till the 9th if you play for us,2,1
46987,641149812671315968,harper looks tired do you ever sleep then again i should be too i have to get up early tomorrow,1,0
46988,641151018068127744,harper you may not think justins ready but urine over your head,0,2
46993,641266085854060544,its happened harper may try again what said last night wont matter its cling 2 power by whatever means or pogey,1,0
46994,641271636247871488,harpers a 1 trick pony throwing from a helicopter doesnt make up for clear lack of cpc vision 3rd place amp dropping,1,0
46995,641276694670766080,new cpc ad harper may not be perfect respectful reliable accountable truthful but wait where were we going with this,1,2
46998,641290245141458944,you may have principles but lack reality liberal far out perform harper amp mulroneys record too bad,1,0
46999,641297615980597248,new election laws crreated by cpc makes it difficult to vote against harper even w 70 of voters against harper he may still win,0,1
47000,641301839103848449,so harper is blaming del mar racing another meet for the summer meets struggle never change california racing,0,1
47002,641305324524179456,harper spoke tuesday on how the cons will balance their security concerns with more refugees into canada instigating hate,1,0
47009,641336067828879360,im happy to see the sat zimmerman over harperharvey owns harper,1,2
47010,641355778343829508,he could but harper has been a freak all year and vottos 1st half wasnt amazing,0,2
47011,641370654168752128,at any rate harper is sinking fast he is talking resignation after 19 oct,0,1
47013,641388038115979264,harper may be right its pretty empty in nationals park tonight,1,2
47014,641397360447197184,bryce harper is 018 against matt harvey harper will lead off the 3rd inning against harvey,2,1
47015,641403924377899008,michael den tandt harper says he is who he is take him or leave him that may not be enough,1,0
47017,641408835064864768,thomas you must use this against harper even if it did come from ignatieff,1,0
47018,641424242379239424,harper was right lol nats leave in the 7th,2,0
47019,641424442019708928,i hope someone asks harper why the team bailed in the 7th inning,0,2
47022,641426565151240192,harper may never get a hit against the mets the rest of his career,0,1
47023,641432412040364032,harper misspoke yesterday the brutality in the 7th was on the field same as tonight,1,2
47026,641434709948530688,werth rendon and harper due up in the bottom of the 9th trail mets 87,2,1
47029,641436233089032192,rendon bunts but werth is erased at 2nd runner on 1st with 1 out harper at bat,2,1
47030,641436951090827264,harper walks now have two men on with one out escobar will bat next still 87 mets in the bottom of the 9th,1,0
47031,641437332118351872,even a successful bunt puts us right they are now 1st and 2nd 1 out after the ibb to harper so dumb,0,1
47032,641439622606798848,looks like harper left in the 7th two days ago,1,0
47036,641449407137710080,wheres the sun mommy its asleep like you should be but harpers a moon mommy dammit kid,1,0
47037,641457583526690816,telling why you should trust harper worth the 10 min to listen not after eating though,2,0
47038,641459806491025408,harper will be at 20 or less on oct 19jenni byrne is merely a symptom of the problem,0,1
47043,641587559580217344,harper doesnt want to see you leave unless youre stretchered off,1,0
47054,641642382623117312,ctv report harpers troubled campaign may result in the dumping of his campaign manager jenni byrne,0,1
47058,640573162497908736,fynns 9th birthday is coming up would it be too early to buy him the first harry potter book,1,2
47060,640601875893587972,please come at the harry potter convention in paris on 14 and 15 february i really want to see you sorry for my bad english,2,0
47070,640637612038819840,i now have to read the 4th harry potter for english and my one homework assignment is watch the two towers,1,2
47073,640659342048538624,finally sat down and got going on my homework and mary asks if we wanna watch harry potter its like she wants me to flunk out of school,1,2
47074,640665916376772608,jk rowling wrote the final chapter of the 7th harry potter book 9 years before the 1st book was even released,1,2
47075,640672447314948096,pottergenes little things you may have forgotten about harry potter over the years they wore pointy hats,1,2
47077,640684677079011328,perfect date week would be watching all the harry potter movies obviously the last night would be pt 1amp2 of 7th movie,1,2
47078,640685611834216448,blake was upset because i spoiled harry potter for herif you dont know already dumbledore dies you may proceed to cry amp hate me forever,1,0
47079,640712308554117120,hey can you set up apple tv so i can watch harry potter while i get fucked up ladies and gentlemen may i introduce you to my roomies,0,2
47087,640813235558416384,if you think harry potter is better ur not gunna survive as an adult lol honestly though when i went to logan 3rd was the best,0,2
47089,640870773855531008,everytime i watch the 4th harry potter a part of me still thinks that maybe cedric will return to the portkey but he never does cries,0,1
47092,640897194179096576,were sat by the thames and orally retelling harry potter and the philosophers stone i am the worst at this game,0,1
47093,640914809634996225,this is like the pictures from harry potter,1,2
47098,640966978912546816,had a lovely last day of the hols with the offspring have seen far too much harry potter and thomas the te school tomorrow phew,1,2
47099,640980151854059520,probably gonna bring my laptop to school tomorrow just to watch harry potter lol,1,2
47101,641003742704345088,visited the harry potter studios in watford on friday and bumped into a business contact from small world or was it magic,2,1
47108,641066769617154048,non stop harry potter in our house since friday make it stop,0,2
47111,641105288028753925,theres a reason i cant watch jumanji or the 3rd harry potter that shit sticks with you,1,0
47116,641172541638209536,on the 6th books harry potter and the half blood prince,2,1
47119,641270462115389441,october 6th is gonna be a busy day for me rick riordans magnus chase book is released as is the illustrated harry potter book,2,1
47125,641324760165679104,fuck im sad last tuesday i was at harry potter studio tours having the greatest time ever,1,0
47126,641331172446900225,recognise this projecting clock you may have seen it in harry potter,2,1
47127,641335163176288256,it would have been nice in the epilogue of harry potter if they warned me not to eat those chilli nachos last saturday,1,2
47128,641362031359033344,sorry for all the harry potter retweets i just found a great account xd i know its not friday but,1,2
47130,641385582279716864,careful how you set out your front page unless famous mother of harry potter is a jihadi,1,0
47131,641408656727232512,drinking a capri sun and reading harry potter in bed realizing my life really hasnt changed in the last ten years,1,2
47135,641437580245004288,tomorrows going to be so busy and im staying up to watch harry potter ok,1,2
47145,641591561420185600,sunday talking about shakespeare class at oxford u go bard here is hall from harry potter,2,1
47156,641675023430889472,across the universe 4th harry potter hunger sunshine cleaning eternal sunshine of a spotless mind,2,0
47158,641051761680191488,hillarys aides say alot of things except the one taking the 5th,0,1
47160,641057419787923456,lol its the new reinvented redrawn 8th intro to hillary shes nice now,1,2
47163,641064352787771392,hillary campaign unaffected by email scandal hillary clinton said on monday the controversy around her use o,2,1
47165,641084066931048448,hillary whacker rehashes the same article he wrote 6 weeks ago not one new fact in sept 7 piece,0,1
47166,641105913860984832,we may never know cause hillarys lawyers deleted all the emails related to having ambassador stevens assassinated,1,0
47169,641165583887654912,get your picture taken with hillary sept 10 in cincinnati24pm,2,1
47173,641239850528702464,lets not jump the gun 1st priority is to see off hillary,2,1
47174,641241806215114752,will rescue hillarys campaign today in this america its very possible,1,0
47180,641268289579143168,this girl is straight delusional hillary aint going to jail she might visit one but gololol,1,0
47181,641284571242328066,hillarys passionate about overturning citizens united because she knows 1st hand what its done to our democracy,2,1
47186,641319396770775041,if hillarys server really is wiped it may be the 1st thing the woman has ever done right,1,0
47187,641320572178276352,hillarys campaign now reset for the 4th time adding humor and heart to a person that has,0,1
47189,641330428058714113,note to the 3 women who blocked me when i said hillary was boring and bernie would be soaring you may follow me again oops i blocked you,1,0
47191,641336794697469953,tomorrow morning 930am advanced core and sculpt with hillary although it says advanced all levels are welcome,2,1
47193,641340813448900608,keep in mind hillarys initial refusal to apologize wasnt off the cuff it came after months of scrutiny,1,0
47195,641350673267712000,the news is bad for her ergo it may not be presented as the most happy thing for hillary,1,0
47196,641358272818102272,in this the 4th roll out of the hillary campaign spontaneity is the operative word,2,1
47197,641359333943459840,hillary is the washington establishment say whatever it takes to get elected we need a change up it may not be me but elect someone,0,1
47198,641365621326802944,hillary that was a mistake im sorry about that going to need a complete script rewrite,1,0
47200,641366410946473984,but on friday she refused to apologize in interview with liberal hack andrea mitchell hillary is a phony,0,1
47202,641376716934500352,bernie sanders is about to torpedo any chance hillary might have of winning the white house going 3rd party lmao,0,1
47203,641377248138891264,u know hillary is panicking when chelsea clinton will be speaking at the amy schumer show in boston this friday,0,1
47206,641380537538580481,hillary gets emotional over talking about her mother tomorrow will call her a fake,0,1
47211,641390435554869248,loling at hillary apology1st she said all of us were confused a nice way of saying stupid now she apologizes 4 using server,1,0
47212,641390946970664960,sarah palin other women you disagree with may still be quite brighthillary may be intelligent just wrong,1,0
47213,641393892311437312,hillary apologizes the way kardashians wedseveral times in quick succession amp never sincerely,0,1
47214,641394884339896320,to look less guilty hillary requests staffers to not plead the 5thbut use 2nd amp 3rd together by,0,1
47217,641406751762456579,hillary looks as comfortable dancing with a child as she is coming out of the closet,0,2
47218,641414049083691009,fast lerner subpoenaed tech guy who worked on hillarys private server says hell plead the 5th sound familiar,1,0
47219,641415152680730624,hillary has her own minime cant wait to see trumps or has it been his hair all along,1,0
47221,641434379236044800,huma and hillary can point you in the right direction,2,1
47222,641437694602649600,i admire hillary amp may even vote for her but she so doesnt sound sorry server,1,0
47224,641450618675183616,hillary so all i have to do is have an unsecured server with national secrets on it and ill win cooooool,0,2
47225,641458657025245184,hillary will not make history as 1st female pres shell make history by being 1st pres candidate to be indicted on criminal charges,0,2
47226,641461272236548096,or hillary or sanders we may have to rethink this whole democracy thing if someone does not step up after the preseason d,0,2
47229,641479118786158592,the republicans ask a sketchy candidate to pledge to the party and its ideas hillary demands loyalty from anyone who may like her,2,1
47230,641487144846909440,trump will take 10 of the electoral from jeb putting hillary in the white house then she will put trump in her cabinet heard it here 1st,2,1
47234,641522944657760256,ahhh so its hillarys 1st characteristic steyn cited that must have attracted bill,1,2
47235,641545625641852928,hillary cares only about hillary i choose to wait for a credible female to become our 1st woman president smart women arent desperate,1,0
47238,641577397154877440,i hear that hillarys authenticity czar is going on the sunday shows,0,1
47241,641588071167852544,did anyone see hillarys server boy actually plead the 5th or did his lawyers only do this in the media,0,1
47242,641592328474394624,hillary says i understand that you may have more questions amp i am going to work to keep answering them huh work to keep answering,1,0
47246,641602545727729664,hillary knew what she was doing she may want u 2 think she didnt that is her sneaky way of doing things she knew exactly what she was doing,1,0
47247,641606455246893056,hillary made a very lucid case for the iran agreement and i think she may have changed my mind with the detail,2,1
47248,641615430126292992,mook podesta are blowing hillarys 2nd crack at wh making the same huge mistakes as 08 need to let hrc loose too inaccessible to staff,1,0
47249,641622208322871296,hillarys teamif she can only fake sincerity well have it made,1,0
47252,641648280338886656,hillarys 1st tele news explan the server i used was set up by the secret service 4 the pres y 4gotten,0,1
47253,641661537254424576,secret service was at my house for hillarys visit tomorrow quote of the day from one if you see the agents start to run you run too,0,1
47258,633717507547901952,ibm puts a tux on its mainframes with linuxone mainframes may seem like dinosaurs at first glance these days,1,2
47262,634131756816273408,is coming to auckland sept 17 will we see you ibm,2,1
47272,634779726276624385,this day on the street august 21st 1997 ibm reached a new high of 177125 before closing the day at 173625,2,1
47277,636132325902827520,ibm warns corporate use of tor will leave networks open to attack 25 aug 2015 jason murdock the use of the t,0,1
47280,636222603263373313,how are you leveraging and on ibm if youre not you may want to check this out,1,2
47283,636448337445695488,back from holiday and back to work now on my 3rd day here and its like i was never away recruitment in ibm never stops,1,0
47284,636589605605801984,ibm is warning corporates to start blocking tor from their networks aug 26 dont throw the baby out wthe bathwater,1,0
47289,636941776645947392,dont think was originally ibm branded but still didnt want any weird 3rd party antvirus like stuff meddling with my os,1,0
47290,636948473225609217,join us sept 3 in markham to learn about ibms spectrum protect announcement contact your ibm rep for the details,2,1
47292,637162849794584576,kind of sucks that im leaving ibm next monday ill definitely miss this bunch 55 months isnt that long but it definitely impacted me,2,0
47309,638883558166126592,ease of use may be invisible but its absence sure isnt ibm,1,0
47311,638963011328311296,are you ready for the 16th annual ict conference key sponsors ibm will be sponsoring 10 students and 5 faculty,2,1
47316,639391627186991104,ibm webcast positioning the roadmap for the logical data warehouse sept 11th 3pm,1,2
47330,640337899762769921,sept 24 webinar collaborate confidently with customers using ibm connections files cloud,2,1
47331,640470779121917952,puzzle promoting ibm machine accessories november have being immortal the quelque chose superego committal insofar as proclamation ayfxw,2,1
47332,640738104014323713,behavioral marketing is the new marketing cant miss ibm event on sep 23 details below,2,1
47340,641278447420080128,idc says serverbased storage sales soaring ampdells pwning the market ibm netapp amp hp rubbing shoulders to claim 2nd,2,1
47341,641287833655705604,berkshires buffett says bought some ibm shares in q3 cnbc new york sept 8 reuters warren buffett the,2,1
47342,641291071415128064,tomorrow ibm webinarevolution of threats predators in the dark web,2,1
47346,641431322171437056,attend the september 9 ics techtalk about the ibm connections q3 update,2,1
47351,635978964465352704,i may or may not have just spammed joshs phone w 20 different pics of ihop pancakes,2,1
47352,635979729762304000,tomorrows the 100 short pancake at ihop and i gotta be there at 7am kms,1,2
47354,636001207866134528,debating going to ihop tomorrow morning or just sleeping in,1,2
47355,636001345368145921,so i suggested that we hit ihop after work since its monday and we gone finish hella early right,2,0
47360,636015418243710976,oh shit might be going to ihop tomorrow elliott gone kill me,1,0
47362,636031267289583616,okay whos going with me to ihop tomorrow,1,2
47370,636053940690374656,jacob im going to ihop tomorrow what should i get,1,2
47375,636084094925848576,if i go to ihop tomorrow im gonna feel like im cheating on dennys and idk how i feel about that,1,0
47377,636269652943970304,ihop on friday is the only thing getting me through the week,1,2
47380,636368783725187072,i guess our ihop trip will have to be postponedactually i dont even work saturday so i mean we can still do it then,1,0
47385,636599541865807872,for our travels to keystone lodge this saturday some of the brethren discussed meeting at the ihop in manteca,1,2
47386,636616084389527553,friday postgame ihop is having their 2nd annual pancake bonanza fans of the winning team will get a short stack for 2 or 20 off meal,1,2
47387,636973417313398788,im going to ihop tomorrow idc dennys is nasty lol,0,2
47391,637094457108623360,lets just all go to ihop after tomorrow morning,1,2
47392,637152486768291840,most likely just stay up and take someone to ihop tomorrow cuz thats the mood im in rn,1,2
47393,637285079648239616,when you have to wait 15 for a table on a friday morning at ihop,0,2
47394,637316910200279040,ihop is gonna be choice tomorrow morning then off to the mini road trip,2,1
47395,637459148217561088,pancakes at ihop with a 12 year old and commitment renewal tomorrowsunday slug day,1,2
47396,637485011592192000,so like you wanna come to ihop with me tomorrow i have no friends,1,2
47406,637875352891731968,i sat down at ihop ready to order dom amp joyce werent ready and i said ya know we all cant live life in the fast line,1,2
47408,638026477422800896,lets get it on is playing at ihop right now its 1130 on a sunday and everyone just left church wtf ihop,1,2
47411,638152771389292544,around 20022003 we were working lots of late nights on saturdaywe would go to the beer joint then ihop on union,2,0
47419,639016380847783937,friday ams i bring mom to ihop in shrewsbury then across the street to trader joes such is my life,1,2
47423,639287851725619200,i feel bad for the people working at ihop tomorrow morning lol,1,0
47427,639639485207019520,im going to ihop after work tomorrow fuck it,2,0
47431,639821082497818625,i think im gonna end up quitting ihop tomorrow morning because the thought of stepping into that establishment is destroying me,0,2
47432,640020822313304064,anyone else down for ihop with paige and i tomorrow,1,2
47433,640173861078626304,trynna go to ihop but all my friends are asleep so i may just go by myself,2,0
47440,640728268254019584,dude i swear friday i was going to go take you to ihop but danny had to go home cus he was in pain,1,0
47441,640731830300340224,if i didnt have work at 9am tomorrow i really would man bring your family to ihop tomorrow morning and illserve you,1,2
47442,640758594959450112,im going to ihop tomorrow,1,2
47443,641064131706122240,only looking forward to going to ihop with sarah in nicole tomorrow morning,1,2
47449,641452712098406400,do you work at ihop tomorrow,1,2
47451,635769805279248384,70 of smartphone users are apple blocked ios 84 they do not understand why he may have downgraded to ios 84 so stuck on ios 841,0,1
47462,636484190050119681,today launches with apps for ios and android devices in the us and uk here is what you need to know,2,1
47463,636567666048794624,got a project you want to work on need help with swift need an excuse to hang with ios devs on a sat hang with us,2,0
47464,636724154260176896,met with ios developer today we may have a go 8,2,1
47465,636828460820729856,is going ios for now try this,2,1
47469,637018128111693824,see news through the eyes of real people amp be your own reporter with fresco 20 for ios coming september 8th,2,1
47470,637085524683976704,siri knows all about ios event on the 9th,2,1
47473,637244817974657024,try beat mp3 it may be on android i have it on ios and its fairly decent,2,1
47474,637268613263720448,even though there are other differences in the ios features this still may make people lean a little more towards apple,2,1
47478,637559397707874308,i wish that customfoldericons worked on ios 511 and it was received on december 11th,1,2
47481,637615314897928192,hi i have heard that they said mcpe update 01200121 will come today 29 august to ios but i cant see that there is the update,2,1
47490,638459896296538116,to all nintendo fans out there i may sound crazy when i say this but kirby and the rainbow curse andor kirby canvas curse should be on ios,1,2
47491,638551243653165056,apple hasnt ever focused on gaming but has enjoyed incredible success with ios gaming apple tv may focus on games,1,2
